[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1, rank=2, score=30, isRewarded=false, item=[0:0:70]
[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=2, rank=1, score=40, isRewarded=false, item=[0:0:100]
[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/1, uid=1000001, rank=3, score=10, isRewarded=false, item=[0:0:50]
[00:13:42.449 DBG] [T:12] [Rank] [Daily] Reward loaded. season="Daily"/12, uid=1000001, rank=1, score=30, isRewarded=false, item=[0:0:100]
[01:52:59.695 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:52:58.694Z CPU=0.1% WS=70.86MB Managed=17.20MB Threads=34
[01:53:29.695 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:53:28.694Z CPU=0.1% WS=70.84MB Managed=17.64MB Threads=33
[01:53:59.696 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:53:58.694Z CPU=0.1% WS=70.88MB Managed=18.11MB Threads=35
[01:54:29.695 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:54:28.695Z CPU=0.1% WS=70.88MB Managed=10.98MB Threads=33
[01:54:59.696 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:54:58.695Z CPU=0.1% WS=70.94MB Managed=11.45MB Threads=36
[01:55:29.694 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:55:28.695Z CPU=0.1% WS=70.89MB Managed=11.89MB Threads=34
[01:55:59.695 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:55:58.697Z CPU=0.1% WS=70.89MB Managed=12.34MB Threads=34
[01:56:29.695 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:56:28.697Z CPU=0.1% WS=70.88MB Managed=12.80MB Threads=33
[01:56:59.696 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:56:58.697Z CPU=0.1% WS=70.88MB Managed=13.22MB Threads=33
[01:57:29.696 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:57:28.698Z CPU=0.1% WS=70.89MB Managed=13.68MB Threads=34
[01:57:59.696 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:57:58.698Z CPU=0.1% WS=70.88MB Managed=14.12MB Threads=33
[01:58:29.696 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:58:28.698Z CPU=0.1% WS=70.89MB Managed=14.56MB Threads=34
[01:58:59.697 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:58:58.697Z CPU=0.1% WS=70.88MB Managed=14.99MB Threads=33
[01:59:29.697 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:59:28.698Z CPU=0.1% WS=70.89MB Managed=15.44MB Threads=34
[01:59:59.697 INF] [T:7] [PerfMonitor] Time:2026-03-21 16:59:58.698Z CPU=0.1% WS=70.88MB Managed=15.88MB Threads=33
[02:00:00.048 INF] [T:12] [Rank] [Daily] Next season scheduled. kind="Daily", num=92, start="2026-03-21T00:00:00.0000000+00:00", end="2026-03-22T00:00:00.0000000+00:00"
[02:00:29.698 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:00:28.699Z CPU=0.1% WS=75.73MB Managed=17.35MB Threads=33
[02:00:59.699 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:00:58.699Z CPU=0.1% WS=75.77MB Managed=17.82MB Threads=35
[02:01:29.700 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:01:28.698Z CPU=0.1% WS=75.73MB Managed=18.25MB Threads=33
[02:01:59.700 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:01:58.699Z CPU=0.1% WS=75.77MB Managed=10.79MB Threads=33
[02:02:29.700 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:02:28.699Z CPU=0.1% WS=75.77MB Managed=11.23MB Threads=33
[02:02:59.700 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:02:58.698Z CPU=0.1% WS=75.77MB Managed=11.67MB Threads=33
[02:03:29.700 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:03:28.699Z CPU=0.1% WS=75.77MB Managed=12.11MB Threads=33
[02:03:59.698 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:03:58.699Z CPU=0.1% WS=75.75MB Managed=12.56MB Threads=33
[02:04:29.701 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:04:28.700Z CPU=0.1% WS=75.77MB Managed=13.00MB Threads=33
[02:04:59.699 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:04:58.700Z CPU=0.1% WS=75.77MB Managed=13.44MB Threads=33
[02:05:29.702 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:05:28.699Z CPU=0.1% WS=75.78MB Managed=13.90MB Threads=34
[02:05:59.701 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:05:58.699Z CPU=0.1% WS=75.75MB Managed=14.33MB Threads=33
[02:06:29.701 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:06:28.702Z CPU=0.1% WS=75.75MB Managed=14.77MB Threads=33
[02:06:59.701 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:06:58.701Z CPU=0.1% WS=75.77MB Managed=15.22MB Threads=34
[02:07:29.701 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:07:28.703Z CPU=0.1% WS=75.75MB Managed=15.66MB Threads=33
[02:07:59.702 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:07:58.703Z CPU=0.1% WS=75.75MB Managed=16.09MB Threads=33
[02:08:29.702 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:08:28.703Z CPU=0.1% WS=75.75MB Managed=16.54MB Threads=33
[02:08:59.702 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:08:58.703Z CPU=0.1% WS=75.75MB Managed=16.98MB Threads=33
[02:09:29.702 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:09:28.703Z CPU=0.1% WS=75.75MB Managed=17.42MB Threads=33
[02:09:59.704 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:09:58.701Z CPU=0.1% WS=75.78MB Managed=17.88MB Threads=35
[02:10:29.704 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:10:28.704Z CPU=0.1% WS=75.75MB Managed=10.70MB Threads=33
[02:10:59.704 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:10:58.704Z CPU=0.1% WS=75.75MB Managed=11.15MB Threads=33
[02:11:29.705 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:11:28.704Z CPU=0.1% WS=75.75MB Managed=11.57MB Threads=33
[02:27:08.860 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:27:07.870Z CPU=0.0% WS=75.77MB Managed=12.03MB Threads=34
[02:27:38.857 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:27:37.858Z CPU=0.1% WS=75.75MB Managed=12.47MB Threads=33
[02:43:44.068 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:43:43.069Z CPU=0.1% WS=75.78MB Managed=12.91MB Threads=34
[02:44:14.069 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:44:13.069Z CPU=0.1% WS=75.77MB Managed=13.34MB Threads=33
[02:44:44.069 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:44:44.068Z CPU=0.1% WS=75.78MB Managed=13.79MB Threads=34
[02:45:14.069 INF] [T:7] [PerfMonitor] Time:2026-03-21 17:45:13.069Z CPU=0.1% WS=75.77MB Managed=14.22MB Threads=33
[03:02:35.373 INF] [T:7] [PerfMonitor] Time:2026-03-21 18:02:34.375Z CPU=0.0% WS=75.78MB Managed=14.68MB Threads=34
[03:20:04.752 INF] [T:7] [PerfMonitor] Time:2026-03-21 18:20:03.752Z CPU=0.1% WS=75.77MB Managed=15.11MB Threads=33
[03:20:34.752 INF] [T:7] [PerfMonitor] Time:2026-03-21 18:20:33.754Z CPU=0.1% WS=75.77MB Managed=15.57MB Threads=33
[03:36:26.149 INF] [T:7] [PerfMonitor] Time:2026-03-21 18:36:25.148Z CPU=0.0% WS=75.81MB Managed=16.06MB Threads=36
[03:36:56.148 INF] [T:7] [PerfMonitor] Time:2026-03-21 18:36:55.149Z CPU=0.1% WS=75.17MB Managed=16.51MB Threads=34
[03:52:29.312 INF] [T:7] [PerfMonitor] Time:2026-03-21 18:52:28.312Z CPU=0.1% WS=75.17MB Managed=16.94MB Threads=34
[03:52:59.311 INF] [T:7] [PerfMonitor] Time:2026-03-21 18:52:58.312Z CPU=0.1% WS=75.16MB Managed=17.38MB Threads=33
[04:08:41.473 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:08:40.474Z CPU=0.1% WS=75.16MB Managed=17.84MB Threads=34
[04:09:11.473 INF] [T:7] [PerfMonitor] Time:2026-03-21 19:09:10.473Z CPU=0.1% WS=75.14MB Managed=10.67MB Threads=33
